tiempo,posicion_x_px,posicion_y_px,posicion_x,posicion_y,velocidad_x,velocidad_y,aceleracion_x,aceleracion_y,velocidad_angular,aceleracion_angular
0.567,518.5,526.0,4.65292469850953,4.720228334457112,0.82,-2.04,28.79,-16.36,4.269291779486484,-0.5620803233763715
0.6,521.5,518.5,4.679846152888563,4.65292469850953,1.77,-2.58,17.94,-5.59,4.250555686742065,-0.5583382037918156
0.633,528.0,509.0,4.7381759707098015,4.567673426309259,2.38,-2.77,35.15,-2.73,4.231944129277731,-0.5546207647182082
0.667,537.0,498.5,4.8189403338469,4.473448335982644,3.54,-2.86,20.3,4.24,4.213456292141704,-0.5509280036792433
0.7,550.0,488.0,4.935599969489376,4.3792232456560285,4.21,-2.72,23.53,14.12,4.195091360382208,-0.5472599181986149
0.733,565.5,478.0,5.074694150447713,4.289485064392585,5.01,-2.24,25.45,26.67,4.176848519047466,-0.5436165058000165
0.767,584.5,469.5,5.245196694848255,4.213207610318658,5.85,-1.36,8.18,12.42,4.158726953185702,-0.5399977640071424
0.8,606.0,464.5,5.438133784564658,4.1683385196869365,6.12,-0.95,-1.47,31.76,4.140725847845138,-0.5364036903436863
0.833,628.5,461.0,5.640044692407405,4.136930156244731,6.07,0.13,5.45,29.09,4.1228443880739984,-0.5328342823333421
0.867,651.5,461.5,5.8464425093133245,4.141417065307904,6.25,1.09,-16.36,24.55,4.105081758920507,-0.5292895374998038
0.9,674.5,465.5,6.052840326219244,4.177312337813281,5.71,1.9,-24.41,25.59,4.087437145432887,-0.5257694533667653
0.933,695.5,472.5,6.241290506872475,4.240129064697691,4.88,2.77,-28.48,6.67,4.069909732659361,-0.5222740274579204
0.967,714.0,483.0,6.407306142209845,4.3343541550243065,3.94,2.99,-32.73,0.0,4.052498705648152,-0.5188032572969631
1.0,728.5,494.0,6.537426505041838,4.433066154414094,2.86,2.99,-24.85,-12.42,4.035203249447484,-0.5153571404075872
1.033,739.0,505.0,6.631651595368453,4.531778153803882,2.04,2.58,-25.0,-10.0,4.018022549105581,-0.5119356743134866
1.066,746.5,514.5,6.698955231316035,4.617029426004152,1.19,2.24,-15.45,-30.91,4.000955789670666,-0.5085388565383553
1.1,751.0,523.0,6.739337412884584,4.69330688007808,0.68,1.22,-12.42,-28.79,3.9840021561909618,-0.5051666846058872
1.133,753.5,527.5,6.761771958200446,4.733689061646629,0.27,0.27,-0.29,-11.76,3.9671608337146917,-0.5018191560397761
1.166,754.5,528.5,6.770745776326789,4.742662879772973,0.26,-0.13,8.48,-33.03,3.9504310072900797,-0.498496268363716
1.2,755.5,528.0,6.779719594453134,4.7381759707098015,0.54,-1.22,12.42,-20.61,3.933811861965349,-0.49519801910140077
1.233,757.5,523.5,6.797667230705822,4.697793789141252,0.95,-1.9,10.88,-14.12,3.9173025827887225,-0.4919244057765243
1.266,761.0,516.5,6.829075594148027,4.634977062256842,1.32,-2.38,38.18,-2.12,3.9009023548084243,-0.4886754259127804
1.3,766.0,507.5,6.873944684779749,4.554212699119742,2.58,-2.45,20.61,-12.42,3.884610363072677,-0.48545107703386314
1.333,775.5,498.5,6.95919595698002,4.473448335982644,3.26,-2.86,20.59,10.29,3.8684257926297043,-0.4822513566634663
1.366,787.5,488.0,7.066881774496152,4.3792232456560285,3.96,-2.51,28.18,10.0,3.85234782852773,-0.4790762623252838
1.4,802.5,478.5,7.201489046391317,4.293971973455757,4.89,-2.18,24.85,12.42,3.836375655814977,-0.47592579154300957
1.433,820.5,470.5,7.363017772665515,4.222181428445003,5.71,-1.77,-12.65,32.65,3.820508459539668,-0.47279994184033747
1.466,841.5,464.0,7.551467953318745,4.163851610623764,5.28,-0.66,17.27,32.42,3.8047454247500276,-0.4696987107409615
1.5,861.5,461.5,7.730944315845631,4.141417065307904,5.85,0.41,-4.24,12.42,3.789085736494278,-0.4666220957685754
1.533,883.0,463.0,7.923881405562034,4.1548777924974205,5.71,0.82,-16.47,30.29,3.7735285798206437,-0.46357009444687325
1.566,904.0,466.0,8.112331586215266,4.181799246876453,5.15,1.85,-11.82,10.0,3.7580731397773475,-0.4605427042995488
1.6,923.5,473.0,8.28732103967898,4.244615973760864,4.76,2.18,-24.85,16.36,3.7427186014126126,-0.45753992285029604
1.633,941.0,481.0,8.444362856890006,4.316406518771618,3.94,2.72,-30.59,1.47,3.7274641497746623,-0.4545617476228088
1.666,955.5,491.0,8.574483219721998,4.406144700035061,2.9,2.77,-17.88,2.73,3.71230896991172,-0.4516081761407811
1.7,966.5,501.5,8.673195219111786,4.500369790361677,2.31,2.86,-33.03,-24.85,3.6972522468720097,-0.44867920592790667
1.733,975.0,512.0,8.749472673185712,4.594594880688292,1.22,2.04,-16.47,-13.53,3.6822931657037543,-0.4457748345078796
1.766,979.5,519.5,8.789854854754262,4.661898516635874,0.66,1.58,-7.58,-19.09,3.6674309114551766,-0.44289505940439355
1.8,982.0,525.5,8.812289400070123,4.71574142539394,0.41,0.95,0.0,-24.55,3.652664669174501,-0.44003987814114265
1.833,983.5,529.0,8.825750127259639,4.747149788836145,0.41,0.14,-4.41,-15.88,3.63799362390995,-0.4372092882418207
1.866,985.0,529.5,8.839210854449155,4.751636697899317,0.26,-0.4,12.73,-29.09,3.623416960709747,-0.43440328723012167
1.9,986.0,528.0,8.8481846725755,4.7381759707098015,0.68,-1.36,8.18,-20.61,3.6089338646221165,-0.4316218726297393
1.933,988.5,523.0,8.87061921789136,4.69330688007808,0.95,-2.04,14.71,-2.06,3.5945435206952805,-0.42886504196436764
1.966,992.0,515.5,8.902027581333565,4.626003244130497,1.45,-2.11,26.06,-14.24,3.5802451139774627,-0.42613279275770055
2.0,997.5,507.5,8.951383581028459,4.554212699119742,2.31,-2.58,28.79,0.0,3.566037829516887,-0.4234251225334319
2.033,1006.0,498.0,9.027661035102389,4.468961426919472,3.26,-2.58,12.94,5.88,3.551920852361776,-0.4207420288152557
2.066,1018.0,488.5,9.135346852618518,4.383710154719201,3.7,-2.38,19.7,6.06,3.537893367560353,-0.41808350912686565
2.1,1032.0,479.5,9.26098030638734,4.302945791582101,4.35,-2.18,33.03,20.61,3.523954560160843,-0.41544956099195585
2.133,1048.0,471.5,9.404561396408848,4.231155246571347,5.44,-1.5,-20.29,20.88,3.5101036152114675,-0.41284018193422
2.166,1068.0,466.0,9.584037758935734,4.181799246876453,4.75,-0.79,29.09,23.94,3.49633971776045,-0.4102553694773522
2.2,1086.0,463.0,9.745566485209933,4.1548777924974205,5.71,0.0,-8.18,16.36,3.482662052856015,-0.4076951211450463
2.233,1107.0,463.0,9.934016665863162,4.1548777924974205,5.44,0.54,-12.65,15.29,3.469069805546385,-0.4051594344609961
2.266,1127.0,465.0,10.11349302839005,4.172825428750109,5.01,1.06,-11.82,29.7,3.4555621608797833,-0.40264830694889564
2.3,1146.0,469.0,10.283995572790593,4.208720701255486,4.62,2.04,-16.36,12.42,3.442138303904434,-0.40016173613243866
2.333,1163.0,476.5,10.436550480938443,4.276024337203069,4.08,2.45,-34.71,9.41,3.4287974196685598,-0.39769971953531924
2.366,1178.0,485.5,10.571157752833608,4.356788700340167,2.9,2.77,-13.64,-9.7,3.415538693220384,-0.3952622546812311
2.4,1189.0,496.0,10.669869752223397,4.451013790666782,2.45,2.45,-24.85,-8.18,3.40236130960813,-0.39284933909386827
2.433,1198.0,505.0,10.750634115360496,4.531778153803882,1.63,2.18,-16.76,-5.88,3.3892644538800223,-0.3904609702969246
2.466,1204.0,513.0,10.804477024118562,4.6035686988146365,1.06,1.98,-15.76,-14.55,3.376247311084282,-0.38809714581409405
2.5,1208.0,520.5,10.840372296623938,4.670872334762219,0.54,1.5,0.0,-29.09,3.3633090662691347,-0.3857578631690704
2.533,1210.0,526.0,10.858319932876627,4.720228334457112,0.54,0.54,-15.88,-15.88,3.3504489044828025,-0.38344311988554763
2.566,1212.0,528.0,10.876267569129316,4.7381759707098015,0.0,0.0,16.36,-12.42,3.3376660107735088,-0.3811529134872197
2.6,1212.0,528.0,10.876267569129316,4.7381759707098015,0.54,-0.41,0.0,-24.55,3.3249595701894776,-0.3788872414977803
2.633,1214.0,526.5,10.894215205382004,4.724715243520285,0.54,-1.22,15.29,-10.59,3.312328767778932,-0.3766461014409236
2.666,1216.0,522.0,10.912162841634691,4.684333061951735,1.06,-1.58,0.91,-22.12,3.2997727885900945,-0.3744294908403433
2.7,1220.0,516.0,10.948058114140071,4.630490153193669,1.09,-2.31,33.03,-4.24,3.28729081767119,-0.3722374072197334
2.733,1224.0,507.5,10.983953386645448,4.554212699119742,2.18,-2.45,5.88,2.06,3.27488204007044,-0.37006984810278776
2.766,1232.0,498.5,11.055743931656204,4.473448335982644,2.38,-2.38,35.15,2.12,3.26254564083607,-0.36792681101320035
2.8,1241.0,489.5,11.136508294793302,4.3926839728455445,3.54,-2.31,8.18,2.42,3.2502808050163017,-0.365808293474665
2.833,1254.0,481.0,11.253167930435778,4.316406518771618,3.81,-2.23,20.0,16.76,3.238086717659359,-0.36371429301087554
2.866,1268.0,472.8,11.378801384204598,4.242821210135594,4.49,-1.66,3.94,21.52,3.2259625638134652,-0.361644807145526
2.9,1285.0,466.5,11.531356292352452,4.186286155939626,4.62,-0.95,8.18,18.79,3.213907528526844,-0.3595998334023103
2.933,1302.0,463.0,11.683911200500305,4.1548777924974205,4.89,-0.33,3.53,9.71,3.201920796847718,-0.3575793693049222
2.966,1320.0,461.8,11.845439926774503,4.144109210745807,5.01,0.0,-11.82,22.12,3.1900015538243114,-0.35558341237705565
3.0,1339.0,461.8,12.015942471175045,4.144109210745807,4.62,0.73,0.0,14.85,3.178148984504847,-0.35361196014240465
3.033,1356.0,464.5,12.1684973793229,4.1683385196869365,4.62,1.22,-27.06,10.59,3.1663622739375485,-0.35166501012466295
3.066,1373.0,469.0,12.321052287470753,4.208720701255486,3.7,1.58,-4.85,13.94,3.154640607170639,-0.34974255984752456
3.1,1387.0,475.0,12.446685741239571,4.262563610013552,3.54,2.04,-24.85,12.42,3.142983169252342,-0.3478446068346833
3.133,1400.0,482.5,12.563345376882047,4.329867245961134,2.72,2.45,-8.18,-4.24,3.1313891452308806,-0.34597114860983325
3.166,1410.0,491.5,12.653083558145491,4.410631609098234,2.45,2.31,-33.24,0.29,3.119857720154479,-0.34412218269666806
3.199,1419.0,500.0,12.73384792128259,4.48690906317216,1.32,2.32,9.39,-19.09,3.108388079071359,-0.3422977066188818
3.233,1424.0,508.8,12.778717011914312,4.56587866268399,1.63,1.69,-33.03,-1.82,3.096979407029745,-0.34049771790016825
3.266,1430.0,515.0,12.832559920672375,4.621516335067325,0.54,1.63,7.35,-22.35,3.0856308890778608,-0.3387222140642215
3.299,1432.0,521.0,12.850507556925066,4.67535924382539,0.79,0.87,-23.94,-4.24,3.074341710263929,-0.33697119263473524
3.333,1435.0,524.3,12.8774290113041,4.704972843642326,0.0,0.73,16.36,-22.12,3.0631110556361727,-0.33524465113540347
3.366,1435.0,527.0,12.8774290113041,4.729202152583457,0.54,0.0,-15.88,-7.65,3.0519381102428165,-0.3335425870899201
3.399,1437.0,527.0,12.895376647556787,4.729202152583457,0.0,-0.26,16.36,-22.73,3.040822059132082,-0.331864998021979
3.433,1437.0,526.0,12.895376647556787,4.720228334457112,0.54,-1.01,8.48,-14.85,3.0297620873521938,-0.3302118814552741
3.466,1439.0,522.3,12.913324283809477,4.687025207389638,0.82,-1.5,7.06,-2.35,3.018757379951375,-0.3285832349134992
3.499,1442.0,516.8,12.94024573818851,4.637669207694744,1.06,-1.58,17.27,-16.36,3.007807121977849,-0.32697905592034837
3.533,1446.0,510.8,12.976141010693889,4.583826298936679,1.63,-2.12,8.18,0.91,2.996910498479839,-0.32539934199951537
3.566,1452.0,503.0,13.029983919451952,4.5138305175511935,1.9,-2.09,14.12,-6.76,2.9860666945055687,-0.3238440906746942
3.599,1459.0,495.3,13.092800646336364,4.444732117978342,2.38,-2.32,26.67,8.48,2.9752748951032606,-0.3223132994695787
3.633,1468.0,486.5,13.173565009473462,4.365762518466512,3.26,-2.04,8.48,4.24,2.964534285321139,-0.32080696590786273
3.666,1480.0,479.0,13.281250826989591,4.298458882518929,3.54,-1.9,12.35,17.06,2.953844050207427,-0.3193250875132403
3.699,1493.0,472.0,13.39791046263207,4.235642155634519,3.96,-1.32,11.82,3.03,2.9432033748103477,-0.3178676618094052
3.733,1508.0,467.0,13.532517734527234,4.190773065002798,4.35,-1.22,0.0,24.55,2.9326114441781246,-0.31643468632005145
3.766,1524.0,462.5,13.676098824548744,4.150390883434248,4.35,-0.41,4.12,12.06,2.922067443358981,-0.3150261585688728
3.799,1540.0,461.0,13.819679914570251,4.136930156244731,4.49,0.0,-12.42,20.61,2.9115705574011406,-0.31364207607956335
3.833,1557.0,461.0,13.972234822718107,4.136930156244731,4.08,0.68,0.0,2.42,2.9011199713528257,-0.31228243637581676
3.866,1572.0,463.5,14.10684209461327,4.159364701560593,4.08,0.76,-3.53,20.29,2.8907148702622614,-0.31094723698132715
3.899,1587.0,466.3,14.241449366508435,4.1844913923143565,3.96,1.45,-21.21,1.52,2.8803544391776694,-0.3096364754197883
3.933,1602.0,471.8,14.3760566384036,4.233847392009251,3.26,1.5,-16.36,24.55,2.870037863147274,-0.3083501492148941
3.966,1614.0,477.3,14.483742455919732,4.283203391704144,2.72,2.31,-2.35,-15.88,2.859764327219298,-0.30708825589033856
3.999,1624.0,485.8,14.573480637183176,4.359480845778071,2.64,1.77,-22.42,8.18,2.849533016441965,-0.30585079296981543
4.033,1634.0,492.5,14.66321881844662,4.419605427224577,1.9,2.04,-16.36,2.42,2.8393431158634987,-0.3046377579766564
4.066,1641.0,500.0,14.72603554533103,4.48690906317216,1.36,2.12,-8.82,-18.24,2.8291938105321224,-0.30344914843564225
4.099,1646.0,507.8,14.77090463596275,4.556904844557645,1.06,1.5,-7.27,2.42,2.819084285496059,-0.30228496186938003
4.133,1650.0,513.5,14.806799908468127,4.608055607877809,0.82,1.58,0.0,-13.33,2.8090137258035317,-0.3011451958019259
4.166,1653.0,519.3,14.83372136284716,4.660103753010605,0.82,1.14,-24.12,-15.59,2.798981316502765,-0.3000298477569737
4.199,1656.0,523.5,14.860642817226196,4.697793789141252,0.0,0.61,8.18,-14.24,2.7889862426419807,-0.2989389152582175
4.233,1656.0,525.8,14.860642817226196,4.718433570831843,0.27,0.14,0.0,-6.67,2.779027689269403,-0.297872395829351
4.266,1657.0,526.3,14.86961663535254,4.722920479895016,0.27,-0.08,-0.29,-13.24,2.7691048414332555,-0.29683028699406816
4.299,1658.0,526.0,14.878590453478882,4.720228334457112,0.26,-0.53,0.3,-16.97,2.759216884181761,-0.29581258627606294
4.333,1659.0,524.0,14.887564271605228,4.702280698204424,0.27,-1.09,16.67,-3.94,2.7493630025631433,-0.2948192911990292
4.366,1660.0,520.0,14.896538089731571,4.666385425699047,0.82,-1.22,7.06,-8.24,2.7395423816256255,-0.2938503992866609
4.399,1663.0,515.5,14.923459544110605,4.626003244130497,1.06,-1.5,9.09,-10.61,2.729754206417431,-0.2929059080626519
4.433,1667.0,509.8,14.95935481661598,4.574852480810335,1.36,-1.85,16.36,0.91,2.719997661986783,-0.29198581505069604
4.466,1672.0,503.0,15.004223907247704,4.5138305175511935,1.9,-1.82,-1.47,-4.71,2.7102719333819056,-0.29109011777448734
4.499,1679.0,496.3,15.067040634132114,4.453705936104687,1.85,-1.98,34.55,-0.3,2.7005762056510205,-0.29021881375771946
4.533,1686.0,488.8,15.129857361016525,4.386402300157104,2.99,-1.99,0.0,5.15,2.690909663842353,-0.2893719005240867
4.566,1697.0,481.5,15.228569360406311,4.320893427834791,2.99,-1.82,20.88,7.06,2.6812714930041257,-0.28854937559728255
4.599,1708.0,474.8,15.327281359796098,4.260768846388284,3.7,-1.58,3.33,12.42,2.6716608781845617,-0.2877512365010012
4.633,1722.0,468.8,15.45291481356492,4.206925937630217,3.81,-1.17,0.0,23.03,2.662077004431884,-0.2869774807589365
4.666,1736.0,464.5,15.57854826733374,4.1683385196869365,3.81,-0.41,4.41,4.41,2.6525190567943167,-0.28622810589478215
4.699,1750.0,463.0,15.70418172110256,4.1548777924974205,3.96,-0.26,-4.55,16.06,2.642986220320083,-0.2855031094322322
4.733,1765.0,462.0,15.838788992997726,4.145903974371076,3.81,0.27,0.0,2.42,2.633477680057406,-0.2848024888949806
4.766,1779.0,463.0,15.964422446766546,4.1548777924974205,3.81,0.35,-11.18,16.76,2.6239926210545095,-0.28412624180672125
4.799,1793.0,464.3,16.090055900535365,4.166543756061668,3.43,0.92,11.52,10.91,2.6145302283596163,-0.28347436569114787
4.833,1806.0,467.8,16.206715536177843,4.197952119503873,3.81,1.28,-16.67,6.67,2.60508968702095,-0.28284685807195464
4.866,1820.0,472.5,16.332348989946663,4.240129064697691,3.26,1.5,-18.24,4.71,2.5956701820867343,-0.2822437164728352
4.899,1832.0,478.0,16.440034807462794,4.289485064392585,2.64,1.66,-5.76,4.85,2.5862708986051923,-0.2816649384174836
4.933,1842.0,484.3,16.529772988726236,4.346020118588554,2.45,1.82,-8.18,5.15,2.576891021624547,-0.28111052142959364
4.966,1851.0,491.0,16.610537351863336,4.406144700035061,2.18,1.99,-9.71,-7.94,2.567529736193022,-0.28058046303285933
4.999,1859.0,498.3,16.682327896874092,4.471653572357375,1.85,1.72,-14.85,1.52,2.5581862273588407,-0.28007476075097454
5.033,1866.0,504.8,16.745144623758502,4.529983390178613,1.36,1.77,-16.36,-6.67,2.5488596801702266,-0.279593412107633
5.066,1871.0,511.3,16.790013714390223,4.588313207999851,0.82,1.55,-0.88,-8.24,2.539549279675403,-0.27913641462652894
5.099,1874.0,517.0,16.816935168769255,4.639463971320014,0.79,1.27,-15.76,-12.12,2.5302542109225934,-0.278703765831356
5.133,1877.0,521.8,16.843856623148287,4.682538298326466,0.27,0.87,8.18,0.91,2.5209736589600205,-0.2782954632458081
5.166,1878.0,525.0,16.852830441274634,4.711254516330768,0.54,0.9,-16.36,-17.27,2.511706808835908,-0.2779115043935793
5.199,1880.0,528.3,16.870778077527323,4.740868116147704,0.0,0.33,15.59,-9.71,2.5024528455984796,-0.2775518867983634
5.232,1880.0,529.5,16.870778077527323,4.751636697899317,0.53,0.0,-16.06,-10.0,2.4932109542959586,-0.2772166079838542
5.266,1882.0,529.5,16.888725713780012,4.751636697899317,0.0,-0.33,8.18,-10.61,2.4839803199765678,-0.27690566547374584
5.299,1882.0,528.3,16.888725713780012,4.740868116147704,0.27,-0.68,15.29,-13.24,2.474760127688531,-0.276619056791732
5.332,1883.0,525.8,16.897699531906355,4.718433570831843,0.79,-1.13,0.91,-4.55,2.465549562480071,-0.2763567794615067
5.366,1886.0,521.5,16.924620986285387,4.679846152888563,0.82,-1.28,8.18,-6.67,2.4563478093994124,-0.27611883100676377
5.399,1889.0,516.8,16.951542440664422,4.637669207694744,1.09,-1.5,14.41,-10.29,2.4471540534947773,-0.27590520895119713
5.432,1893.0,511.3,16.987437713169797,4.588313207999851,1.58,-1.85,9.7,-1.52,2.43796747981439,-0.2757159108185007
5.466,1899.0,504.3,17.041280621927864,4.52549648111544,1.9,-1.9,8.48,0.0,2.428787273406473,-0.2755509341323683
5.499,1906.0,497.3,17.104097348812275,4.46267975423103,2.18,-1.9,13.53,-0.88,2.41961261931925,-0.27541027641649407
5.532,1914.0,490.3,17.175887893823027,4.39986302734662,2.64,-1.93,10.61,9.09,2.4104427026009447,-0.2752939351945716
5.566,1924.0,483.0,17.265626075086473,4.3343541550243065,2.99,-1.63,16.67,14.85,2.4012767082997795,-0.27520190799029504
5.599,1935.0,477.0,17.364338074476258,4.280511246266241,3.54,-1.14,-3.24,-1.47,2.392113821463979,-0.27513419232735814
5.632,1948.0,472.8,17.480997710118736,4.242821210135594,3.43,-1.19,3.33,8.79,2.382953227141766,-0.2750907857294549
5.666,1961.0,468.3,17.597657345761213,4.202439028567046,3.54,-0.9,16.36,19.09,2.373794110381364,-0.27507168572027907
5.699,1974.0,465.0,17.714316981403687,4.172825428750109,4.08,-0.27,-19.12,7.94,2.3646356562309956,-0.27507688982352474
5.732,1989.0,464.0,17.848924253298854,4.163851610623764,3.43,0.0,3.33,6.67,2.3554770497388846,-0.2751063955628856
5.766,2002.0,464.0,17.965583888941328,4.163851610623764,3.54,0.22,0.0,9.7,2.346317475953255,-0.2751602004620557
5.799,2015.0,464.8,18.08224352458381,4.17103066512484,3.54,0.54,-10.88,7.35,2.3371561199223296,-0.27523830204472893
5.832,2028.0,466.8,18.19890316022628,4.188978301377529,3.17,0.79,-5.45,9.09,2.3279921666943317,-0.2753406978345992
5.866,2040.0,469.8,18.30658897774241,4.215899755756562,2.99,1.09,-8.18,9.7,2.318824801317485,-0.27546738535536036
5.899,2051.0,473.8,18.4053009771322,4.251795028261939,2.72,1.41,-10.0,5.0,2.309653208840012,-0.2756183621307063
5.932,2061.0,479.0,18.495039158395645,4.298458882518929,2.38,1.58,2.12,0.0,2.300476574310137,-0.275793625684331
5.966,2070.0,485.0,18.57580352153274,4.352301791276996,2.45,1.58,-33.03,1.52,2.291294082776083,-0.27599317353992825
5.999,2079.0,490.8,18.65656788466984,4.404349936409792,1.36,1.63,6.47,2.65,2.282104919286074,-0.2762170032211921
6.032,2084.0,496.8,18.70143697530156,4.458192845167859,1.58,1.72,-6.67,-5.15,2.2729082688883318,-0.2764651122518162
6.066,2090.0,503.3,18.75527988405963,4.516522662989097,1.36,1.55,-16.36,0.91,2.2637033166310805,-0.2767374981554948
6.099,2095.0,509.0,18.80014897469135,4.567673426309259,0.82,1.58,-8.53,-15.29,2.254489247562544,-0.27703415845592144
6.132,2098.0,514.8,18.827070429070385,4.619721571442056,0.53,1.06,8.79,6.67,2.2452652467309457,-0.27735509067679026
6.166,2100.0,518.8,18.84501806532307,4.655616843947433,0.82,1.28,-16.67,-15.76,2.2360304991845084,-0.2777002923417951
6.199,2103.0,523.5,18.871939519702103,4.697793789141252,0.27,0.76,-0.29,-5.29,2.2267841899714558,-0.2780697609746299
6.232,2104.0,526.3,18.88091333782845,4.722920479895016,0.26,0.58,-7.88,-9.39,2.2175255041400104,-0.27846349409898846
6.266,2105.0,528.5,18.8898871559548,4.742662879772973,0.0,0.27,8.18,-12.42,2.2082536267383963,-0.2788814892385646
6.299,2105.0,529.5,18.8898871559548,4.751636697899317,0.27,-0.14,-7.94,2.65,2.1989677428148373,-0.27932374391705256
6.332,2106.0,529.0,18.89886097408114,4.747149788836145,0.0,-0.05,0.0,-14.85,2.189667037417556,-0.2797902556581459
6.366,2106.0,528.8,18.89886097408114,4.745355025210876,0.0,-0.54,16.36,-10.91,2.1803506955947762,-0.2802810219855387
6.399,2106.0,526.8,18.89886097408114,4.727407388958188,0.54,-0.9,-0.29,3.24,2.1710179023947207,-0.28079604042292483
6.432,2108.0,523.5,18.916808610333828,4.697793789141252,0.53,-0.79,-7.88,-10.61,2.1616678428656133,-0.28133530849399824
6.466,2110.0,520.5,18.93475624658652,4.670872334762219,0.27,-1.14,24.85,-5.15,2.1522997020556773,-0.2818988237224527
6.499,2111.0,516.3,18.94373006471286,4.6331822986315725,1.09,-1.31,-0.88,-4.12,2.142912665013136,-0.28248658363198215
6.532,2115.0,511.5,18.97962533721824,4.59010797162512,1.06,-1.45,0.91,2.73,2.1335059167862127,-0.2830985857462805
6.566,2119.0,506.0,19.015520609723616,4.540751971930226,1.09,-1.36,24.55,-18.18,2.124078642423131,-0.28373482758904167
6.599,2123.0,501.0,19.05141588222899,4.495882881298504,1.9,-1.96,-1.47,15.0,2.1146300269721134,-0.2843953066839596
6.632,2130.0,493.8,19.1142326091134,4.431271390788825,1.85,-1.45,18.18,0.3,2.1051592554813845,-0.2850800205547281
6.666,2137.0,488.3,19.17704933599781,4.381915391093932,2.45,-1.44,8.18,0.91,2.095665512999167,-0.2857889667250412
6.699,2146.0,483.0,19.25781369913491,4.3343541550243065,2.72,-1.41,-2.35,8.24,2.0861479845736848,-0.2865221427185926
6.732,2156.0,477.8,19.34755188039836,4.287690300767316,2.64,-1.13,18.79,3.64,2.0766058552531605,-0.28727954605907646
6.766,2166.0,473.5,19.4372900616618,4.249102882824036,3.26,-1.01,0.0,1.82,2.0670383100858176,-0.2880611742701864
6.799,2178.0,469.8,19.54497587917793,4.215899755756562,3.26,-0.95,-10.59,12.35,2.0574445341198793,-0.2888670248756165
6.832,2190.0,466.3,19.65266169669406,4.1844913923143565,2.9,-0.53,2.73,11.82,2.0478237124035696,-0.2896970953990607
6.866,2201.0,464.3,19.75137369608385,4.166543756061668,2.99,-0.14,0.0,-3.94,2.0381750299851116,-0.2905513833642127
6.899,2212.0,463.8,19.85008569547364,4.162056846998496,2.99,-0.27,-2.65,11.76,2.0284976719127283,-0.2914298862947667
6.932,2223.0,462.8,19.948797694863423,4.153083028872151,2.9,0.13,2.73,6.06,2.018790823234644,-0.29233260171441616
6.966,2234.0,463.3,20.04750969425321,4.157569937935324,2.99,0.33,-16.36,2.42,2.0090536689990808,-0.2932595271468555
6.999,2245.0,464.5,20.146221693643,4.1683385196869365,2.45,0.41,13.24,17.35,1.9992853942542625,-0.2942106601157781
7.032,2254.0,466.0,20.2269860567801,4.181799246876453,2.9,1.0,-13.64,-8.18,1.9894851840484127,-0.2951859981448784
7.066,2265.0,469.8,20.325698056169884,4.215899755756562,2.45,0.73,-8.18,10.91,1.9796522234297549,-0.29618553875784975
