tiempo,posicion_x_px,posicion_y_px,posicion_x,posicion_y,velocidad_x,velocidad_y,aceleracion_x,aceleracion_y,velocidad_angular,aceleracion_angular
2.2,1478.0,548.5,10.233648906120596,3.797805429639477,2.1,1.89,-19.09,6.36,2.609045585166791,-0.4738468699433362
2.233,1488.0,557.5,10.30288874986972,3.860121289013689,1.47,2.1,-13.24,-16.76,2.5932551119637286,-0.4728346540997642
2.266,1495.0,567.5,10.351356640494108,3.9293611327628137,1.02,1.53,-11.82,-5.15,2.5774988082348727,-0.47173701089036163
2.3,1500.0,575.0,10.38597656236867,3.981291015574657,0.63,1.36,-6.36,-15.76,2.56177953225962,-0.47055392904042886
2.333,1503.0,581.5,10.406748515493408,4.026296914011588,0.42,0.84,-6.47,-9.71,2.5461001423173673,-0.4692853972752661
2.366,1505.0,585.5,10.420596484243232,4.053992851511238,0.2,0.51,6.67,-15.45,2.5304634966875117,-0.46793140432017377
2.4,1506.0,588.0,10.427520468618145,4.071302812448518,0.42,0.0,-12.73,-3.03,2.51487245364945,-0.46649193890045204
2.433,1508.0,588.0,10.44136843736797,4.071302812448518,0.0,-0.1,5.88,-17.94,2.49932987148258,-0.4649669897414013
2.466,1508.0,587.5,10.44136843736797,4.067840820261062,0.2,-0.71,19.39,-16.67,2.4838386084662964,-0.4633565455683219
2.5,1509.0,584.0,10.448292421742885,4.0436068749488685,0.84,-1.26,-6.36,-9.39,2.468401522879999,-0.461660595106514
2.533,1513.0,578.0,10.475988359242532,4.002062968699394,0.63,-1.57,29.41,1.18,2.4530214730030826,-0.4598791270812781
2.566,1516.0,570.5,10.49676031236727,3.950133085887551,1.63,-1.53,1.52,-7.58,2.4377013171149446,-0.4580121302179143
2.6,1524.0,563.0,10.55215218736657,3.898203203075707,1.68,-1.78,12.73,-9.7,2.4224439134949822,-0.45605959324172307
2.633,1532.0,554.5,10.607544062365868,3.839349335888952,2.1,-2.1,16.18,19.71,2.4072521204225925,-0.45402150487800463
2.666,1542.0,544.5,10.676783906114991,3.7701094921398273,2.65,-1.43,2.42,-1.21,2.392128796177172,-0.45189785385205933
2.7,1555.0,537.5,10.766795702988857,3.72164160151544,2.73,-1.47,19.09,12.73,2.377076799038117,-0.4496886288891875
2.733,1568.0,530.5,10.856807499862716,3.673173710891053,3.36,-1.05,-2.94,10.0,2.3620989872848255,-0.4473938187146893
2.766,1584.0,525.5,10.967591249861316,3.6385537890164894,3.26,-0.71,15.76,21.52,2.3471982191966942,-0.4450134120538653
2.8,1600.0,522.0,11.078374999859914,3.614319843704297,3.78,0.0,-6.36,9.39,2.3323773530531193,-0.44254739763201556
2.833,1618.0,522.0,11.20300671860834,3.614319843704297,3.57,0.31,-15.29,8.82,2.3176392471334992,-0.43999576417444053
2.866,1635.0,523.5,11.32071445298185,3.6247058202666658,3.05,0.61,9.39,3.64,2.302986759717229,-0.43735850040644036
2.9,1650.0,526.5,11.424574218605535,3.645477773391403,3.36,0.73,-12.73,22.42,2.2884227490837064,-0.4346355950533155
2.933,1666.0,530.0,11.535357968604137,3.6697117187035966,2.94,1.47,-14.71,7.65,2.273950073512329,-0.4318270368403663
2.966,1680.0,537.0,11.632293749852913,3.718179609327984,2.44,1.73,-23.03,4.85,2.2595715912824925,-0.42893281449289294
3.0,1692.0,545.5,11.71538156235186,3.77703347651474,1.68,1.89,6.36,-6.36,2.245290160673594,-0.42595291673619573
3.033,1700.0,554.5,11.77077343735116,3.839349335888952,1.89,1.68,-25.59,-1.47,2.2311086399650315,-0.42288733229557507
3.066,1709.0,562.5,11.83308929672537,3.894741210888252,1.02,1.63,0.91,1.52,2.217029887436201,-0.4197360498963313
3.1,1714.0,570.5,11.867709218599934,3.950133085887551,1.05,1.68,-12.73,-19.09,2.2030567613664997,-0.4164990582637801
3.133,1719.0,578.5,11.902329140474496,4.00552496088685,0.63,1.05,-6.36,-6.36,2.189192120035324,-0.41317634612317516
3.166,1722.0,583.5,11.923101093599234,4.040144882761413,0.42,0.84,-0.29,-9.71,2.1754388217220715,-0.4097679021998635
3.199,1724.0,587.5,11.936949062349058,4.067840820261062,0.41,0.51,-12.42,-6.06,2.1617997247061385,-0.40627371521912997
3.233,1726.0,590.0,11.950797031098883,4.085150781198344,0.0,0.31,12.73,-18.79,2.1482776872669227,-0.40269377390627475
3.266,1726.0,591.5,11.950797031098883,4.095536757760712,0.42,-0.31,-12.35,0.0,2.13487556768382,-0.3990280669865982
3.299,1728.0,590.0,11.964644999848709,4.085150781198344,0.0,-0.31,12.73,-22.42,2.121596224236228,-0.39527658318540054
3.333,1728.0,588.5,11.964644999848709,4.074764804635975,0.42,-1.05,12.73,-3.03,2.1084425152035435,-0.3914393112279822
3.366,1730.0,583.5,11.978492968598532,4.040144882761413,0.84,-1.15,-0.88,-5.0,2.095417298865163,-0.38751623983964345
3.399,1734.0,578.0,12.006188906098185,4.002062968699394,0.81,-1.32,13.64,-10.91,2.0825234335004845,-0.38350735774568445
3.433,1738.0,571.5,12.033884843597832,3.9570570702624632,1.26,-1.68,12.73,0.0,2.0697637773889035,-0.37941265367140575
3.466,1744.0,563.5,12.075428749847308,3.901665195263164,1.68,-1.68,-1.47,1.47,2.057141188809818,-0.37523211634210746
3.499,1752.0,555.5,12.130820624846606,3.846273320263864,1.63,-1.63,26.97,11.21,2.044658526042624,-0.37096573448309006
3.533,1760.0,547.5,12.186212499845906,3.790881445264565,2.52,-1.26,0.0,0.0,2.0323186473667194,-0.36661349681965366
3.566,1772.0,541.5,12.269300312344855,3.74933753901509,2.52,-1.26,9.71,4.12,2.0201244110615004,-0.3621753920770988
3.599,1784.0,535.5,12.352388124843806,3.707793632765615,2.85,-1.12,2.73,2.12,2.008078675406364,-0.35765140898072556
3.633,1798.0,530.0,12.449323906092578,3.6697117187035966,2.94,-1.05,12.73,31.82,1.996184298680707,-0.35304153625583434
3.666,1812.0,525.0,12.546259687341353,3.6350917968290335,3.36,0.0,-2.94,2.94,1.984444139163927,-0.34834576262772543
3.699,1828.0,525.0,12.657043437339953,3.6350917968290335,3.26,0.1,-22.42,12.73,1.97286105513542,-0.34356407682169926
3.733,1844.0,525.5,12.767827187338552,3.6385537890164894,2.52,0.52,12.73,6.36,1.9614379048745836,-0.33869646756305594
3.766,1856.0,528.0,12.8509149998375,3.655863749953772,2.94,0.73,-14.71,2.35,1.9501775466608142,-0.333742923577096
3.799,1870.0,531.5,12.947850781086276,3.6800976952659656,2.44,0.81,2.42,20.0,1.939082838773509,-0.32870343358911946
3.833,1882.0,535.5,13.030938593585224,3.707793632765615,2.52,1.47,0.0,-3.33,1.928156639492065,-0.3235779863244268
3.866,1894.0,542.5,13.114026406084172,3.7562615233900014,2.52,1.36,-38.24,7.94,1.917401807095879,-0.31836657050831846
3.899,1906.0,549.0,13.197114218583124,3.801267421826933,1.22,1.63,26.67,-8.18,1.9068211998643476,-0.3130691748660944
3.933,1912.0,557.0,13.2386581248326,3.856659296826233,2.1,1.36,-38.18,3.33,1.896417676076868,-0.30768578812305525
3.966,1922.0,563.5,13.307897968581722,3.901665195263164,0.84,1.47,5.29,-10.29,1.8861940940128372,-0.3022163990045011
3.999,1926.0,570.5,13.335593906081373,3.950133085887551,1.02,1.12,-18.18,0.91,1.8761533119516522,-0.29666099623573244
4.033,1931.0,576.0,13.370213827955936,3.9882149999495695,0.42,1.15,6.36,-3.03,1.8662981881727092,-0.2910195685420495
4.066,1933.0,581.5,13.38406179670576,4.026296914011588,0.63,1.05,-18.53,-10.0,1.8566315809554061,-0.2852921046487525
4.099,1936.0,586.5,13.404833749830496,4.06091683588615,0.0,0.71,6.36,-8.79,1.8471563485791391,-0.2794785932811419
4.133,1936.0,590.0,13.404833749830496,4.085150781198344,0.21,0.42,0.0,-12.73,1.837875349323305,-0.2735790231645179
4.166,1937.0,592.0,13.411757734205407,4.098998749948168,0.21,0.0,-0.29,0.0,1.8287914414673019,-0.2675933830241808
4.199,1938.0,592.0,13.418681718580322,4.098998749948168,0.2,0.0,0.3,-15.76,1.819907483290525,-0.26152166158543083
4.233,1939.0,592.0,13.425605702955234,4.098998749948168,0.21,-0.52,6.36,-3.33,1.8112263330723724,-0.25536384757356856
4.266,1940.0,589.5,13.432529687330147,4.081688789010888,0.42,-0.63,-0.29,-8.53,1.8027508490922406,-0.24911992971389407
4.299,1942.0,586.5,13.44637765607997,4.06091683588615,0.41,-0.92,13.03,-10.3,1.7944838896295265,-0.24278989673170778
4.333,1944.0,582.0,13.460225624829796,4.029758906199044,0.84,-1.26,-12.73,0.0,1.7864283129636274,-0.2363737373523099
4.366,1948.0,576.0,13.487921562329449,3.9882149999495695,0.42,-1.26,23.53,-1.76,1.7785869773739393,-0.22987144030100096
4.399,1950.0,570.0,13.50176953107927,3.946671093700095,1.22,-1.32,13.94,1.82,1.77096274113986,-0.22328299430308102
4.433,1956.0,563.5,13.543313437328743,3.901665195263164,1.68,-1.26,-12.73,-9.39,1.7635584625407863,-0.2166083880838504
4.466,1964.0,557.5,13.598705312328043,3.860121289013689,1.26,-1.57,28.82,10.29,1.7563769998561145,-0.20984761036860952
4.499,1970.0,550.0,13.64024921857752,3.808191406201846,2.24,-1.22,2.12,-4.24,1.7494212113652419,-0.2030006498826586
4.533,1981.0,544.0,13.716413046701556,3.766647499952371,2.31,-1.36,-12.73,12.73,1.7426939553475658,-0.196067495351298
4.566,1992.0,537.5,13.792576874825594,3.72164160151544,1.89,-0.94,10.29,6.76,1.7361980900824825,-0.18904813549982796
4.599,2001.0,533.0,13.854892734199806,3.6904836718283343,2.24,-0.71,8.48,5.76,1.729936473849389,-0.181942559053549
4.633,2012.0,529.5,13.931056562323842,3.6662497265161407,2.52,-0.52,0.0,12.73,1.7239119649276826,-0.17475075473776108
4.666,2024.0,527.0,14.014144374822791,3.6489397655788594,2.52,-0.1,-14.12,8.82,1.71812742159676,-0.1674727112777649
4.699,2036.0,526.5,14.097232187321742,3.645477773391403,2.04,0.2,14.55,3.33,1.7125857021360176,-0.16010841739886045
4.733,2046.0,527.5,14.166472031070866,3.652401757766316,2.52,0.31,0.0,6.36,1.7072896648248534,-0.15265786182634808
4.766,2058.0,529.0,14.249559843569816,3.662787734328684,2.52,0.52,-8.24,14.71,1.7022421679426631,-0.14512103328552836
4.799,2070.0,531.5,14.332647656068763,3.6800976952659656,2.24,1.02,-4.24,-8.79,1.6974460697688443,-0.13749792050170118
4.833,2081.0,536.5,14.4088114841928,3.714717617140528,2.1,0.73,0.0,6.36,1.6929042285827942,-0.12978851220016716
4.866,2091.0,540.0,14.478051327941929,3.7389515624527214,2.1,0.94,-13.82,8.24,1.6886195026639086,-0.12199279710622651
4.899,2101.0,544.5,14.54729117169105,3.7701094921398273,1.63,1.22,-4.85,4.24,1.6845947502915855,-0.11411076394517963
4.933,2109.0,550.5,14.60268304669035,3.811653398389302,1.47,1.36,-6.36,-6.36,1.6808328297452215,-0.10614240144232656
4.966,2116.0,557.0,14.651150937314736,3.856659296826233,1.26,1.15,-7.06,-3.82,1.6773365993042133,-0.09808769832296793
4.999,2122.0,562.5,14.692694843564212,3.894741210888252,1.02,1.02,0.91,16.67,1.674108917247958,-0.08994664331240382
5.033,2127.0,567.5,14.727314765438772,3.9293611327628137,1.05,1.57,-6.36,-19.09,1.6711526418558524,-0.08171922513593471
5.066,2132.0,575.0,14.761934687313335,3.981291015574657,0.84,0.94,-12.65,-6.76,1.6684706314072932,-0.07340543251886089
5.099,2136.0,579.5,14.789630624812986,4.012448945261763,0.41,0.71,0.3,3.94,1.666065744181678,-0.06500525418648234
5.133,2138.0,583.0,14.803478593562811,4.036682890573957,0.42,0.84,-12.73,-12.73,1.6639408384584031,-0.05651867886409978
5.166,2140.0,587.0,14.817326562312635,4.064378828073607,0.0,0.42,12.73,0.0,1.6620987725168654,-0.04794569527701331
5.199,2140.0,589.0,14.817326562312635,4.078226796823431,0.42,0.42,-6.47,-6.47,1.6605424046364619,-0.03928629215052337
5.232,2142.0,591.0,14.83117453106246,4.092074765573256,0.2,0.2,-6.06,-6.06,1.6592745930965898,-0.030540458209930066
5.266,2143.0,592.0,14.838098515437371,4.098998749948168,0.0,0.0,0.0,0.0,1.6582981961766456,-0.021708182180533886
5.299,2143.0,592.0,14.838098515437371,4.098998749948168,0.0,0.0,5.88,-15.0,1.6576160721560262,-0.012789452787634992
5.332,2143.0,592.0,14.838098515437371,4.098998749948168,0.2,-0.51,6.67,2.73,1.6572310793141294,-0.003784258756533987
5.366,2144.0,589.5,14.845022499812286,4.081688789010888,0.42,-0.42,0.0,-9.39,1.657146075930351,0.005307411187469135
5.399,2146.0,587.5,14.858870468562111,4.067840820261062,0.42,-0.73,-0.29,-2.35,1.6573639202840882,0.014485568319074216
5.432,2148.0,584.0,14.872718437311937,4.0436068749488685,0.41,-0.81,6.67,2.42,1.6578874706547384,0.023750223912980317
5.466,2150.0,580.0,14.88656640606176,4.01591093744922,0.63,-0.73,12.73,-19.09,1.6587195853216976,0.033101389243887946
5.499,2153.0,576.5,14.9073383591865,3.9916769921370254,1.05,-1.36,-7.06,12.94,1.6598631225643634,0.042539075586496
5.532,2158.0,570.0,14.94195828106106,3.946671093700095,0.81,-0.92,13.64,-3.94,1.6613209406621332,0.05206329421550476
5.566,2162.0,565.5,14.96965421856071,3.9155131640129888,1.26,-1.05,0.0,-6.36,1.6630958978944024,0.06167405640561352
5.599,2168.0,560.5,15.011198124810184,3.8808932421384266,1.26,-1.26,10.88,10.0,1.665190852540569,0.07137137343152233
5.632,2174.0,554.5,15.05274203105966,3.839349335888952,1.63,-0.92,-4.85,2.42,1.6676086628800302,0.08115525656793054
5.666,2182.0,550.0,15.108133906058958,3.808191406201846,1.47,-0.84,12.73,-3.03,1.6703521871921818,0.09102571708953827
5.699,2189.0,546.0,15.156601796683344,3.780495468702196,1.89,-0.94,-1.76,3.82,1.6734242837564215,0.10098276627104469
5.732,2198.0,541.5,15.218917656057558,3.74933753901509,1.83,-0.81,8.18,2.42,1.6768278108521462,0.11102641538714975
5.766,2207.0,537.5,15.28123351543177,3.72164160151544,2.1,-0.73,-6.36,6.36,1.680565626758752,0.12115667571255334
5.799,2217.0,534.0,15.350473359180894,3.697407656203248,1.89,-0.52,-13.53,9.41,1.6846405897556367,0.13137355852195493
5.832,2226.0,531.5,15.412789218555108,3.6800976952659656,1.43,-0.2,39.39,-0.3,1.6890555581221973,0.14167707509005417
5.866,2233.0,530.5,15.461257109179494,3.673173710891053,2.73,-0.21,-25.45,6.36,1.6938133901378298,0.15206723669155076
5.899,2246.0,529.5,15.551268906053355,3.6662497265161407,1.89,0.0,4.41,9.12,1.6989169440819316,0.16254405460114474
5.932,2255.0,529.5,15.613584765427568,3.6662497265161407,2.04,0.31,-4.55,0.0,1.7043690782339003,0.17310754009353524
5.966,2265.0,531.0,15.682824609176691,3.676635703078509,1.89,0.31,0.0,-6.36,1.7101726508731316,0.18375770444342243
5.999,2274.0,532.5,15.745140468550904,3.687021679640878,1.89,0.1,-1.76,17.94,1.716330520279023,0.1944945589255057
6.032,2283.0,533.0,15.807456327925117,3.6904836718283343,1.83,0.71,-4.55,0.61,1.7228455447309716,0.20531811481448492
6.066,2292.0,536.5,15.869772187299327,3.714717617140528,1.68,0.73,0.0,0.0,1.729720582508374,0.21622838338505967
6.099,2300.0,540.0,15.925164062298627,3.7389515624527214,1.68,0.73,10.59,2.35,1.736958491890627,0.2272253759119296
6.132,2308.0,543.5,15.980555937297927,3.763185507764915,2.04,0.81,14.55,-30.91,1.744562131157128,0.23830910366979474
6.166,2318.0,547.5,16.049795781047052,3.790881445264565,2.52,-0.21,-114.55,66.67,1.7525343585872735,0.24947957793335418
6.199,2330.0,546.5,16.132883593546,3.783957460889652,-1.26,1.99,-114.55,66.67,1.7608780324604603,0.2607368099773084
6.232,2324.0,556.0,16.091339687296525,3.84973531245132,-1.26,1.99,-114.55,66.67,1.7695960110560858,0.2607368099773084
