potencia_entregada
169.0622090291798
167.28458709683218
165.52256387891393
163.7411600355172
162.01030296631654
160.29484151787878
158.20503948432318
156.4882382906604
154.82093315526697
153.16872813667686
151.15272296748617
149.4992456287563
147.89422488795097
146.30399792848172
144.72849088330025
142.7687489716993
141.22470240982219
139.6951331661483
137.82198576821546
136.2911473109518
134.80672455749445
132.98648865371732
131.53228535434178
130.06068198453696
128.29238189240806
126.88195797113922
125.45437630576431
123.73702188488733
122.36954524218471
120.68667872351782
119.31772214322483
117.99234664166512
116.35872741693967
115.03175528504086
113.43165574938418
112.16222499843448
110.59495004739321
109.32376614651129
107.78902939638716
106.57390443845469
105.0424752433785
103.85393719960595
102.38258966719395
101.19198759505615
99.75168326156022
98.61493874806499
97.20498576163298
96.06592204748824
94.68600422558143
93.32242784159388
92.2217164289974
90.8873903423173
89.8379542928102
88.50558117219765
87.21563078734326
86.17603989783574
84.91403633379478
83.66724083392427
82.66322784136155
81.44358435958856
80.2387187517127
79.26922283038446
78.09071130316802
76.92654667530685
75.99049896524535
74.8518875723302
73.70237589575905
72.59159298850102
71.7235684675198
70.61265482611746
69.53966720171866
68.47985720667339
67.62862340713225
66.592191484528
65.54467901742433
64.53372084018119
63.53520283542474
62.525546996669
61.75675639773224
60.76899958246602
59.81647190927282
58.85264884646302
57.92349759256006
57.0057451804469
56.07660179793208
55.370287487582466
54.46106499056352
53.585255271931324
52.69784379117467
51.84331519584942
50.97709605673417
50.143237936059826
49.29759289514041
48.48379500621692
47.679749219014276
46.86375848055906
46.07885995906719
45.2819006615358
44.51553947153492
43.73699369020445
42.98855965339257
42.2278090607742
41.49669154958865
40.753117162876556
40.03870476482015
39.31168667410728
38.61336693653702
37.902283938948536
37.198970299256054
36.52367231746849
35.835356748111316
35.174611331935786
34.370966049714774
33.726105509688175
33.06792215346646
32.4363525360702
31.79126099466229
31.152503913058872
30.53972554687774
29.913106149155368
29.1988768079033
28.58570038192854
27.997596577810956
27.39525984798587
26.79811841422391
26.22544770995075
25.537230142316304
24.95655313783971
24.399677518612904
23.82786283074591
23.186717439608916
22.624979911853597
22.067094911906242
21.531978826416946
20.896664203049287
20.351159216791636
19.827788421236182
19.28841887921824
18.675318065230975
18.162136278714392
17.632523989472134
17.034789627604273
16.530217151245797
16.008750863295038
15.424735412727275
14.927164508152673
14.412202855692543
13.840246803293953
13.329315651654543
12.837902773627938
12.27633024791639
11.769090424749812
11.26203844703204
10.727891248929899
10.222596520823846
9.67535625385866
9.171000699556735
8.684569508259116
8.143119971115775
7.637691870573461
7.099916827105347
6.61216483110684
6.077229102499218
5.568796060607565
5.058002186883719
4.524671261132993
4.010606461791041
3.4969820498550814
