coeficiente_viscoso
13.37152198095519
13.383427883652834
13.370294437453826
13.378975871674232
13.361996639928982
13.367280240427736
13.370936471930692
13.34797339034653
13.347963832893324
13.346194278843429
13.342620122565606
13.33719604722941
13.329876023448582
13.320613308399183
13.309360445435832
13.296069264229937
13.28069088145443
13.291098177202354
13.271711104230056
13.250089252892028
13.255059049040666
13.229137113493593
13.230358644573435
13.199937832316348
13.197223223959021
13.192637939107964
13.155255651377294
13.14644623830189
13.135624513780867
13.122743207321353
13.107754457006887
13.090609816974556
13.071260265680069
13.049656214978285
13.02574752004688
12.999483490181095
12.97081290048771
12.974561858966181
12.941306964585442
12.9054923137089
12.903106878749846
12.862407793484602
12.818991453659246
12.810041789791944
12.761432694605212
12.747998713597637
12.73245620390665
12.675876578402912
12.65556013178802
12.632994000838128
12.608131630719912
12.540342526720128
12.510313018980801
12.47784242911071
12.44288312401029
12.405387254346222
12.365306779602966
12.322593494281264
12.277199055260851
12.229075010343802
12.222781519671031
12.169516210543867
12.113378732857209
12.054320466117078
12.038774594466993
11.974205033381352
11.90657222743462
11.883746254385528
11.810327042837695
11.782593691900093
11.703207939300896
11.670398928339539
11.635237171392157
11.546816719509037
11.506332379931482
11.46337670354975
11.365535739929635
11.317015534772729
11.265908081059962
11.21217621587799
11.155783176527986
11.041758518400192
10.979417163809837
10.914305435901055
10.846388680430938
10.775632854593676
10.702004571170411
10.62547114345106
10.546000630867905
10.522678054169
10.437768992415654
10.349832794258305
10.25884084794064
10.164765522325139
10.129344511777091
10.029554777909828
9.926605316894422
9.820472773619615
9.775024065408132
9.662991142498708
9.61266264209045
9.494649334425427
9.373354129583884
9.315299321509976
9.18792244486294
9.124811605169718
8.99129809708738
8.923076588092117
8.852543115182911
8.710005930602563
8.634297039884588
8.485533881684253
8.404621085738006
8.32135438808191
8.235728300823132
8.07499094109427
7.984133462147861
7.890911242627565
7.795324255862488
7.622642082510875
7.521844419416078
7.418694511274297
7.313198258534624
7.205363057742698
7.095197823935795
6.905127311498728
6.78987608165095
6.672336209368674
6.552523078453144
6.430453680529236
6.3061466277656955
6.179622163776553
6.050902172643163
5.920010185998929
5.786971388121603
5.65181261898111
5.514562375194122
5.375250808840138
5.2339097240975585
5.090572571662177
4.9452744409146465
4.882228401558859
4.7334699821304795
4.582857149348696
4.430431246284138
4.276235183982731
4.120313419871114
3.9627119338067116
3.8899208881818876
3.7293911950569343
3.5673189905360014
3.40375590657653
3.23875494723567
3.0723704510692094
2.9926779922753872
2.823922202821097
2.6539430624151565
2.4827997055871807
2.3994197860850086
2.2263150307740838
2.0522190936742883
1.8771951809988534
1.7908499095520458
1.6143043474358807
1.4370144386553403
1.259046627027811
1.1705070454034676
0.9914810795641017
0.8116641219300113
