coeficiente_viscoso
12.486520902252867
12.518147402764699
12.514862999680611
12.54504324917926
12.57465285658547
12.603672801416716
12.596197022233806
12.623590727434733
12.65033018010644
12.676394478111952
12.701762240647874
12.726411598281572
12.750320182799156
12.77346511686139
12.795823003464644
12.817369915204083
12.83808138333602
12.857932386636719
12.876897340054635
12.894950083153224
12.912063868341464
12.928211348889121
12.943364566723979
12.957494940008102
12.970573250490327
13.026728030736306
13.03810459363293
13.04834378293776
13.057413790490665
13.111449180806332
13.118600916653135
13.12449042521805
13.176825217570679
13.180624239984814
13.18306184308253
13.233479849192477
13.233642928495923
13.282843989247466
13.280607771304538
13.328493438356867
13.323727617379918
13.370194606735096
13.362763123568092
13.407703112690498
13.397463926394057
13.440763344343459
13.48351639710086
13.46910800674875
13.510048143794577
13.492457654219299
13.531457448577129
13.569776875254268
13.607390651122003
13.583631669697757
13.619049980698387
13.653673855247698
13.68747536640307
13.656905433422976
13.688232259149926
13.718639171411297
13.748095376619645
13.776569361559085
13.804028879217173
13.830440934413044
13.855771769222223
13.87998684819883
13.903050843396032
13.853517733959338
13.873323324564732
13.891855808581518
13.9830608342686
13.999810680114967
14.015179968046736
14.029127386539853
14.04161070466117
14.052586755356472
14.062011418560806
14.069839604135288
14.076025234635106
14.080521227913671
14.166612494240512
14.168587676643286
14.168738971961083
14.167015273548232
14.1633643825487
14.246218820827945
14.239624040579844
14.23095280971406
14.311891450653569
14.30001073988616
14.285894916137963
14.269483987809458
14.347005352137963
14.32699318230196
14.403165619044461
14.379358999356453
14.352969877892983
14.426244733650764
14.395740002298304
14.46729860166407
14.43246388164132
14.502153254288423
14.462765403163994
14.530425287764677
14.486252143899206
14.551714754522923
14.502514882749193
14.565604675692907
14.511127115269625
14.571660557243291
14.511644573225738
14.569429911915575
14.503604751200422
14.558441789338836
14.612496237916401
14.538206316945518
14.589015621876799
14.638918887480202
14.555556583682378
14.601898941372532
14.647203150669517
14.554127095324738
14.59553504184495
14.635763750831693
14.674771347437797
14.568274715538319
14.602921985960807
14.6361948364529
14.668047525338077
14.546903132730863
14.573895331543369
14.599301374840186
14.623071507222823
14.645155002450883
14.504340813454345
14.520898118394355
14.535586563393565
14.548351265600541
14.559136340332575
14.567884896221383
14.574539030978041
14.403388745549949
14.40350628727096
14.401324100195561
14.396780027974044
14.389810896460787
14.380352514212655
14.36833967388386
14.353706154560047
14.336384725075499
14.31630714835815
14.293404186848145
14.267605609036579
14.238840197172001
14.207035756182918
14.172119123865611
14.134016182387125
14.092651871154194
14.047950201099226
13.99983427043552
13.948226281934005
13.89304756177443
13.834218580024382
13.771658972799683
13.705287566159994
13.635022401793583
13.560780764545163
13.482479211840706
13.400033605062855
13.31335914293014
13.471849083667632
13.379423297895826
13.282538870412983
13.181108677173606
13.075045116877352
12.96426015703033
12.848665382357757
12.728172045613864
12.876662666937694
12.749291878151586
12.616782286312324
12.479044206967114
12.335987898302943
12.187523626738132
12.033561735168277
12.170863031740279
11.942016826318104
