tiempo,posicion,velocidad,aceleracion,fuerza_viscosa
0.0,2.37,3.290814712414453,-0.272416902093084,-21.52
0.033693693693693696,2.48,3.2816407451923384,-0.27205656067966577,-21.49
0.06738738738738739,2.59,3.2724787169932714,-0.2716961233773541,-21.46
0.10108108108108109,2.7,3.263328635964498,-0.2713355884538539,-21.44
0.13477477477477479,2.81,3.2541905102532636,-0.2709749541768701,-21.41
0.16846846846846847,2.92,3.2450643480068138,-0.27061421881410763,-21.38
0.20216216216216218,3.03,3.235950157372394,-0.27025338063327126,-21.35
0.2358558558558559,3.14,3.22684794649725,-0.26989243790206596,-21.32
0.26954954954954957,3.25,3.2177577235286274,-0.26953138888819667,-21.29
0.30324324324324325,3.36,3.2086794966137715,-0.26917023185936817,-21.26
0.33693693693693694,3.47,3.199613273899928,-0.26880896508328544,-21.24
0.3706306306306307,3.58,3.1905590635343426,-0.26844758682765335,-21.21
0.40432432432432436,3.68,3.1815168736642607,-0.26808609536017675,-21.18
0.43801801801801804,3.79,3.172486712436928,-0.26772448894856066,-21.15
0.4717117117117118,3.9,3.16346858799959,-0.26736276586050983,-21.12
0.5054054054054055,4.0,3.154462508499492,-0.26700092436372924,-21.09
0.5390990990990991,4.11,3.14546848208388,-0.26663896272592374,-21.06
0.5727927927927928,4.22,3.1364865169,-0.26627687921479826,-21.04
0.6064864864864865,4.32,3.127516621095096,-0.2659146720980577,-21.01
0.6401801801801802,4.43,3.118558802816415,-0.2655523396434069,-20.98
0.6738738738738739,4.53,3.109613070211202,-0.2651898801185508,-20.95
0.7075675675675677,4.64,3.1006794314267028,-0.2648272917911943,-20.92
0.7412612612612614,4.74,3.091757894610163,-0.2644645729290423,-20.89
0.774954954954955,4.85,3.082848467908828,-0.2641017217997996,-20.86
0.8086486486486487,4.95,3.073951159469943,-0.26373873667117126,-20.84
0.8423423423423424,5.05,3.0650659774407547,-0.26337561581086205,-20.81
0.8760360360360361,5.16,3.0561929299685073,-0.26301235748657686,-20.78
0.9097297297297298,5.26,3.0473320252004474,-0.26264895996602067,-20.75
0.9434234234234236,5.36,3.03848327128382,-0.26228542151689827,-20.72
0.9771171171171172,5.46,3.029646676365871,-0.2619217404069146,-20.69
1.010810810810811,5.57,3.0208222485938454,-0.2615579149037746,-20.66
1.0445045045045045,5.67,3.0120099961149895,-0.26119394327518314,-20.63
1.0781981981981983,5.77,3.003209927076549,-0.2608298237888451,-20.61
1.111891891891892,5.87,2.9944220496257685,-0.26046555471246535,-20.58
1.1455855855855857,5.97,2.985646371909894,-0.26010113431374887,-20.55
1.1792792792792794,6.07,2.9768829020761713,-0.2597365608604004,-20.52
1.212972972972973,6.17,2.968131648271846,-0.25937183262012503,-20.49
1.2466666666666668,6.27,2.9593926186441637,-0.2590069478606275,-20.46
1.2803603603603604,6.37,2.9506658213403694,-0.25864190484961275,-20.43
1.3140540540540542,6.47,2.9419512645077095,-0.25827670185478574,-20.4
1.3477477477477477,6.57,2.9332489562934287,-0.2579113371438512,-20.37
1.3814414414414415,6.67,2.924558904844773,-0.25754580898451424,-20.35
1.4151351351351353,6.77,2.915881118308988,-0.2571801156444796,-20.32
1.448828828828829,6.87,2.9072156048333198,-0.25681425539145225,-20.29
1.4825225225225227,6.96,2.8985623725650127,-0.25644822649313703,-20.26
1.5162162162162163,7.06,2.8899214296513134,-0.2560820272172389,-20.23
1.54990990990991,7.16,2.881292784239467,-0.25571565583146266,-20.2
1.5836036036036036,7.26,2.872676444476719,-0.2553491106035133,-20.17
1.6172972972972974,7.35,2.864072418510315,-0.2549823898010956,-20.14
1.6509909909909912,7.45,2.855480714487501,-0.2546154916919146,-20.11
1.6846846846846848,7.55,2.846901340555522,-0.25424841454367514,-20.09
1.7183783783783786,7.64,2.838334304861624,-0.25388115662408206,-20.06
1.7520720720720722,7.74,2.829779615553052,-0.2535137162008403,-20.03
1.785765765765766,7.83,2.8212372807770523,-0.2531460915416547,-20.0
1.8194594594594595,7.93,2.81270730868087,-0.25277828091423027,-19.97
1.8531531531531533,8.02,2.8041897074117506,-0.2524102825862718,-19.94
1.8868468468468471,8.12,2.79568448511694,-0.2520420948254842,-19.91
1.9205405405405407,8.21,2.7871916499436837,-0.2516737158995724,-19.88
1.9542342342342345,8.3,2.7787112100392273,-0.25130514407624127,-19.85
1.987927927927928,8.4,2.770243173550816,-0.25093637762319576,-19.82
2.021621621621622,8.49,2.761787548625696,-0.25056741480814065,-19.79
2.0553153153153154,8.58,2.7533443434111122,-0.2501982538987809,-19.77
2.089009009009009,8.68,2.7449135660543105,-0.24982889316282147,-19.74
2.122702702702703,8.77,2.7364952247025367,-0.24945933086796718,-19.71
2.1563963963963966,8.86,2.728089327503036,-0.2490895652819229,-19.68
2.19009009009009,8.95,2.719695882603054,-0.24871959467239357,-19.65
2.223783783783784,9.05,2.711314898149836,-0.24834941730708407,-19.62
2.2574774774774777,9.14,2.702946382290629,-0.2479790314536993,-19.59
2.2911711711711713,9.23,2.6945903431726763,-0.24760843537994415,-19.56
2.324864864864865,9.32,2.6862467889432255,-0.2472376273535235,-19.53
2.358558558558559,9.41,2.6779157277495207,-0.2468666056421423,-19.5
2.3922522522522525,9.5,2.6695971677388086,-0.24649536851350537,-19.47
2.425945945945946,9.59,2.6612911170583344,-0.24612391423531765,-19.44
2.45963963963964,9.68,2.6529975838553432,-0.24575224107528404,-19.41
2.4933333333333336,9.77,2.644716576277081,-0.2453803473011094,-19.39
2.527027027027027,9.86,2.6364481024707933,-0.24500823118049866,-19.36
2.5607207207207208,9.95,2.6281921705837257,-0.24463589098115668,-19.33
2.594414414414415,10.04,2.6199487887631236,-0.2442633249707884,-19.3
2.6281081081081084,10.12,2.611717965156233,-0.24389053141709865,-19.27
2.661801801801802,10.21,2.603499707910299,-0.24351750858779236,-19.24
2.6954954954954955,10.3,2.595294025172567,-0.24314425475057447,-19.21
2.7291891891891895,10.39,2.587100925090284,-0.2427707681731498,-19.18
2.762882882882883,10.47,2.5789204158106935,-0.24239704712322327,-19.15
2.7965765765765767,10.56,2.5707525054810425,-0.24202308986849977,-19.12
2.8302702702702707,10.65,2.5625972022485755,-0.2416488946766842,-19.09
2.8639639639639642,10.73,2.5544545142605393,-0.24127445981548148,-19.06
2.897657657657658,10.82,2.546324449664179,-0.24089978355259647,-19.03
2.9313513513513514,10.91,2.5382070166067394,-0.2405248641557341,-19.0
2.9650450450450454,10.99,2.5301022232354673,-0.2401496998925992,-18.97
2.998738738738739,11.08,2.5220100776976073,-0.23977428903089673,-18.94
3.0324324324324325,11.16,2.5139305881404055,-0.23939862983833154,-18.91
3.0661261261261266,11.25,2.5058637627111073,-0.2390227205826086,-18.88
3.09981981981982,11.33,2.497809609556329,-0.23864655953143268,-18.85
3.1335135135135137,11.41,2.4897681368252043,-0.23827014495250878,-18.82
3.1672072072072073,11.5,2.4817393526630904,-0.23789347511354175,-18.79
3.2009009009009013,11.58,2.4737232652178625,-0.23751654828223648,-18.76
3.234594594594595,11.67,2.465719882636766,-0.23713936272629788,-18.73
3.2682882882882884,11.75,2.4577292130670467,-0.23676191671343083,-18.7
3.3019819819819825,11.83,2.4497512646559496,-0.23638420851134026,-18.67
3.335675675675676,11.91,2.441786045550721,-0.23600623638773102,-18.64
3.3693693693693696,12.0,2.433833563898606,-0.23562799861030803,-18.61
3.403063063063063,12.08,2.425893827846851,-0.2352494934467762,-18.58
3.436756756756757,12.16,2.4179668455427,-0.23487071916484037,-18.55
3.4704504504504508,12.24,2.4100526251333996,-0.23449167403220547,-18.52
3.5041441441441443,12.32,2.4021511747661957,-0.2341123563165764,-18.49
3.5378378378378383,12.4,2.394262502588333,-0.23373276428565806,-18.46
3.571531531531532,12.48,2.3863866167470578,-0.2333528962071553,-18.43
3.6052252252252255,12.57,2.3785235253896153,-0.23297275034877307,-18.4
3.638918918918919,12.65,2.370673236663251,-0.23259232497821622,-18.37
3.672612612612613,12.73,2.3628357587152107,-0.23221161836318968,-18.34
3.7063063063063066,12.8,2.3550110996927396,-0.23183062877139832,-18.31
3.74,12.88,2.3471992677430835,-0.23144935447054704,-18.28
3.7736936936936942,12.96,2.3394002710134885,-0.23106779372834074,-18.25
3.807387387387388,13.04,2.331614117651199,-0.2306859448124843,-18.22
3.8410810810810814,13.12,2.323840815803462,-0.23030380599068265,-18.19
3.874774774774775,13.2,2.3160803736175217,-0.22992137553064063,-18.16
3.908468468468469,13.28,2.3083327992406244,-0.22953865170006318,-18.13
3.9421621621621625,13.35,2.300598100820016,-0.22915563276665518,-18.1
3.975855855855856,13.43,2.292876286502941,-0.22877231699812153,-18.07
4.00954954954955,13.51,2.285167364436646,-0.2283887026621671,-18.04
4.043243243243244,13.59,2.277471342768376,-0.22800478802649682,-18.01
4.076936936936938,13.66,2.2697882296453766,-0.22762057135881555,-17.98
4.110630630630631,13.74,2.262118033214894,-0.22723605092682822,-17.95
4.144324324324325,13.82,2.254460761624173,-0.22685122499823968,-17.92
4.178018018018018,13.89,2.2468164230204595,-0.22646609184075486,-17.89
4.211711711711712,13.97,2.2391850255509986,-0.22608064972207864,-17.86
4.245405405405406,14.04,2.231566577363037,-0.22569489690991595,-17.83
4.279099099099099,14.12,2.2239610866038193,-0.22530883167197163,-17.8
4.312792792792793,14.19,2.216368561420591,-0.2249224522759506,-17.77
4.346486486486487,14.27,2.208789009960598,-0.22453575698955774,-17.74
4.38018018018018,14.34,2.2012224403710863,-0.22414874408049795,-17.71
4.413873873873874,14.42,2.193668860799301,-0.22376141181647616,-17.68
4.447567567567568,14.49,2.186128279392487,-0.22337375846519722,-17.65
4.4812612612612615,14.56,2.1786007042978914,-0.22298578229436605,-17.62
4.5149549549549555,14.64,2.171086143662759,-0.22259748157168752,-17.59
4.548648648648649,14.71,2.163584605634335,-0.22220885456486655,-17.55
4.582342342342343,14.78,2.156096098359865,-0.221819899541608,-17.52
4.616036036036037,14.86,2.148620629986595,-0.2214306147696168,-17.49
4.64972972972973,14.93,2.1411582086617704,-0.22104099851659784,-17.46
4.683423423423424,15.0,2.133708842532637,-0.220651049050256,-17.43
4.717117117117118,15.07,2.1262725397464406,-0.2202607646382962,-17.4
4.750810810810811,15.14,2.1188493084504256,-0.21987014354842327,-17.37
4.784504504504505,15.22,2.111439156791839,-0.21947918404834219,-17.34
4.818198198198199,15.29,2.1040420929179247,-0.2190878844057578,-17.31
4.851891891891892,15.36,2.09665812497593,-0.218696242888375,-17.28
4.885585585585586,15.43,2.0892872611130997,-0.2183042577638987,-17.25
4.91927927927928,15.5,2.081929509476679,-0.21791192730003378,-17.22
4.952972972972973,15.57,2.0745848782139147,-0.21751924976448517,-17.18
4.986666666666667,15.64,2.067253375472051,-0.2171262234249577,-17.15
5.02036036036036,15.71,2.059935009398334,-0.2167328465491563,-17.12
5.054054054054054,15.78,2.052629788140009,-0.2163391174047859,-17.09
5.087747747747748,15.85,2.045337719844322,-0.21594503425955133,-17.06
5.1214414414414415,15.92,2.0380588126585186,-0.21555059538115753,-17.03
5.1551351351351355,15.98,2.030793074729844,-0.21515579903730936,-17.0
5.18882882882883,16.05,2.023540514205544,-0.21476064349571175,-16.97
5.222522522522523,16.12,2.0163011392328647,-0.21436512702406957,-16.93
5.256216216216217,16.19,2.0090749579590503,-0.21396924789008773,-16.9
5.289909909909911,16.26,2.0018619785313474,-0.2135730043614711,-16.87
5.323603603603604,16.32,1.9946622090970014,-0.2131763947059246,-16.84
5.357297297297298,16.39,1.987475657803258,-0.21277941719115312,-16.81
5.390990990990991,16.46,1.9803023327973623,-0.21238207008486154,-16.78
5.424684684684685,16.53,1.9731422422265603,-0.21198435165475477,-16.75
5.458378378378379,16.59,1.9659953942380974,-0.21158626016853768,-16.72
5.492072072072072,16.66,1.9588617969792192,-0.2111877938939152,-16.68
5.525765765765766,16.72,1.9517414585971713,-0.2107889510985922,-16.65
5.55945945945946,16.79,1.9446343872391993,-0.2103897300502736,-16.62
5.593153153153153,16.86,1.9375405910525485,-0.20999012901666425,-16.59
5.626846846846847,16.92,1.930460078184465,-0.20959014626546907,-16.56
5.660540540540541,16.99,1.9233928567821936,-0.20918978006439298,-16.53
5.6942342342342345,17.05,1.9163389349929805,-0.2087890286811408,-16.49
5.7279279279279285,17.12,1.909298320964071,-0.2083878903834175,-16.46
5.7616216216216225,17.18,1.902271022842711,-0.20798636343892796,-16.43
5.795315315315316,17.24,1.8952570487761458,-0.20758444611537707,-16.4
5.82900900900901,17.31,1.888256406911621,-0.2071821366804697,-16.37
5.862702702702703,17.37,1.8812691053963817,-0.20677943340191077,-16.34
5.896396396396397,17.43,1.8742951523776745,-0.20637633454740517,-16.3
5.930090090090091,17.5,1.8673345560027441,-0.20597283838465774,-16.27
5.963783783783784,17.56,1.8603873244188367,-0.20556894318137348,-16.24
5.997477477477478,17.62,1.8534534657731971,-0.2051646472052572,-16.21
6.031171171171172,17.69,1.8465329882130719,-0.20475994872401385,-16.18
6.064864864864865,17.75,1.8396258998857058,-0.20435484600534826,-16.14
6.098558558558559,17.81,1.8327322089383444,-0.2039493373169654,-16.11
6.132252252252253,17.87,1.8258519235182338,-0.2035434209265701,-16.08
6.165945945945946,17.93,1.8189850517726194,-0.20313709510186728,-16.05
6.19963963963964,17.99,1.8121316018487466,-0.20313709510186728,-16.05
6.233333333333333,18.06,1.8121316018487466,-0.20313709510186728,-16.05
