0,000	358,0
0,033	384,0
0,067	410,0
0,100	433,0
0,133	451,0
0,167	465,0
0,200	473,0
0,233	477,0
0,267	479,5
0,300	480,0
0,333	482,0
0,367	484,5
0,400	490,5
0,433	498,0
0,467	511,0
0,500	526,5
0,533	545,0
0,567	568,5
0,600	592,0
0,633	616,5
0,667	641,0
0,700	663,0
0,733	682,5
0,767	697,0
0,800	708,0
0,833	714,5
0,867	719,0
0,900	722,0
0,933	722,5
0,967	722,5
1,000	725,5
1,033	731,0
1,066	738,5
1,100	749,0
1,133	762,5
1,166	779,0
1,200	798,0
1,233	820,5
1,266	841,5
1,300	864,0
1,333	883,5
1,366	903,0
1,400	918,0
1,433	930,5
1,466	939,5
1,500	945,0
1,533	948,5
1,566	949,5
1,600	950,0
1,633	951,5
1,666	953,5
1,700	957,5
1,733	964,0
1,766	973,0
1,800	984,5
1,833	999,0
1,866	1016
1,900	1035
1,933	1056
1,966	1076
2,000	1096
2,033	1114
2,066	1130
2,100	1142
2,133	1152
2,166	1159
2,200	1164
2,233	1166
2,266	1168
2,300	1168
2,333	1170
2,366	1170
2,400	1176
2,433	1180
2,466	1188
2,500	1197
2,533	1210
2,566	1225
2,600	1242
2,633	1260
2,666	1278
2,700	1296
2,733	1314
2,766	1330
2,800	1343
2,833	1355
2,866	1363
2,900	1370
2,933	1374
2,966	1377
3,000	1378
3,033	1380
3,066	1379
3,100	1381
3,133	1383
3,166	1386
3,199	1392
3,233	1398
3,266	1407
3,299	1418
3,333	1432
3,366	1446
3,399	1458
3,433	1477
3,466	1492
3,499	1508
3,533	1522
3,566	1536
3,599	1548
3,633	1558
3,666	1566
3,699	1572
3,733	1577
3,766	1580
3,799	1581
3,833	1582
3,866	1582
3,899	1584
3,933	1584
3,966	1587
3,999	1590
4,033	1594
4,066	1600
4,099	1608
4,133	1618
4,166	1630
4,199	1643
4,233	1658
4,266	1674
4,299	1688
4,333	1704
4,366	1720
4,399	1733
4,433	1746
4,466	1756
4,499	1764
4,533	1772
4,566	1778
4,599	1782
4,633	1784
4,666	1786
4,699	1788
4,733	1788
4,766	1788
4,799	1788
4,833	1790
4,866	1794
4,899	1797
4,933	1802
4,966	1809
4,999	1817
5,033	1828
5,066	1838
5,099	1850
5,133	1863
5,166	1879
5,199	1892
5,232	1905
5,266	1918
5,299	1930
5,332	1943
5,366	1952
5,399	1960
5,432	1967
5,466	1974
5,499	1980
5,532	1982
5,566	1986
5,599	1987
5,632	1988
5,666	1988
5,699	1989
5,732	1990
5,766	1990
5,799	1992
5,832	1994
5,866	1997
5,899	2000
5,932	2004
5,966	2012
5,999	2017
6,032	2026
6,066	2033
6,099	2042
6,132	2053
6,166	2064
6,199	2076
6,232	2086
6,266	2096
6,299	2106
6,332	2116
6,366	2127
6,399	2136
6,432	2144
6,466	2150
