0,000	558,0
0,033	551,0
0,067	540,5
0,100	529,0
0,133	517,0
0,167	506,0
0,200	498,0
0,233	493,0
0,267	492,5
0,300	497,0
0,333	504,5
0,367	515,5
0,400	528,5
0,433	542,0
0,467	552,5
0,500	560,5
0,533	565,5
0,567	565,5
0,600	562,0
0,633	556,0
0,667	547,0
0,700	535,5
0,733	524,5
0,767	515,0
0,800	506,0
0,833	500,0
0,867	499,5
0,900	502,5
0,933	509,5
0,967	519,5
1,000	531,0
1,033	542,5
1,066	554,5
1,100	563,0
1,133	569,0
1,166	570,5
1,200	570,5
1,233	566,5
1,266	558,0
1,300	549,0
1,333	539,0
1,366	527,0
1,400	517,0
1,433	510,0
1,466	505,5
1,500	505,0
1,533	507,0
1,566	513,0
1,600	521,5
1,633	531,5
1,666	543,5
1,700	554,5
1,733	563,0
1,766	569,5
1,800	572,5
1,833	573,0
1,866	571,0
1,900	565,5
1,933	558,0
1,966	549,0
2,000	539,5
2,033	530,0
2,066	520,5
2,100	514,0
2,133	510,5
2,166	508,5
2,200	510,0
2,233	515,0
2,266	522,5
2,300	531,0
2,333	541,0
2,366	551,5
2,400	559,5
2,433	567,5
2,466	572,5
2,500	574,0
2,533	574,5
2,566	572,0
2,600	569,0
2,633	562,0
2,666	554,0
2,700	545,0
2,733	535,0
2,766	527,5
2,800	519,5
2,833	516,0
2,866	514,0
2,900	513,0
2,933	516,0
2,966	522,5
3,000	529,0
3,033	538,5
3,066	548,0
3,099	556,5
3,133	565,5
3,166	572,0
3,199	577,0
3,233	581,0
3,266	581,0
3,299	579,0
3,333	576,0
3,366	571,5
3,399	563,5
3,433	556,0
3,466	547,5
3,499	539,0
3,533	531,0
3,566	525,5
3,599	521,5
3,633	518,5
3,666	521,5
3,699	524,0
3,733	529,5
3,766	535,0
3,799	543,0
3,833	552,0
3,866	560,5
3,899	568,0
3,933	574,5
3,966	578,5
3,999	582,0
4,033	582,5
4,066	582,0
4,099	579,5
4,133	576,0
4,166	568,5
4,199	562,5
4,233	554,0
4,266	546,5
4,299	538,0
4,333	532,0
4,366	526,5
4,399	523,5
4,433	522,5
4,466	524,0
4,499	525,5
4,533	530,0
4,566	536,5
4,599	544,0
4,633	550,0
4,666	558,0
4,699	567,0
4,733	573,0
4,766	578,0
4,799	581,5
4,833	584,5
4,866	585,5
4,899	586,0
4,933	584,5
4,966	580,5
4,999	575,0
5,033	568,5
5,066	562,0
5,099	555,0
5,133	547,0
5,166	541,5
5,199	534,0
5,232	530,0
5,266	527,0
5,299	524,5
5,332	524,5
5,366	525,5
5,399	528,5
5,432	533,0
5,466	537,5
5,499	542,5
5,532	550,0
5,566	556,5
5,599	559,0
5,632	566,5
